YEAR;MONTH;STATE_NAME;STATE_CODE;CO2_QTY_TONNES;TF
2017;12;ICELAND;BI;42.629,26;1884
2017;12;IRELAND;EI;211.190,09;10160
2017;12;ITALY;LI;966.172,25;54203
2017;12;KOSOVO;BK;8.512,68;658
2017;12;LATVIA;EV;32.454,39;3047
2017;12;LITHUANIA;EY;27.068,18;2227
2017;12;LUXEMBOURG;EL;146.958,03;2738
2017;12;MALTA;LM;30.229,82;1854
2017;12;MOLDOVA, REPUBLIC OF;LU;13.683,45;997
2017;12;MONACO;LN;11,52;19
2017;12;MONTENEGRO;LY;5.148,19;599
2017;12;NETHERLANDS;EH;864.067,81;22151
2017;12;NORTH MACEDONIA;LW;9.214,42;684
2017;12;NORWAY*;EN;220.987,05;26400
2017;12;POLAND;EP;205.927,66;14968
2017;12;PORTUGAL*;LP;333.026,56;15477
2017;12;ROMANIA;LR;99.539,38;7296
2017;12;SERBIA;LY;31.008,44;2453
2017;12;SLOVAKIA;LZ;10.916,74;1140
2017;12;SLOVENIA;LJ;8.186,47;1247
2017;12;SPAIN;LE;1.122.746,48;51946
2017;12;SWEDEN;ES;266.386,92;21053
2017;12;SWITZERLAND;LS;446.661,14;19169
2017;12;TÜRKIYE;LT;1.051.632,54;48995
2017;12;UNITED KINGDOM*;EG;2.783.815,08;90557
2018;1;ALBANIA;LA;10.624,80;1023
2018;1;ARMENIA;UD;16.790,18;875
2018;1;AUSTRIA;LO;185.282,89;12581
2018;1;BELGIUM;EB;348.121,40;12397
2018;1;BOSNIA AND HERZEGOVINA;LQ;6.151,02;572
2018;1;BULGARIA;LB;42.324,81;2753
2018;1;CANARY ISLANDS;GC;329.211,44;16897
2018;1;CROATIA;LD;19.749,35;2251
2018;1;CYPRUS;LC;43.775,98;1987
2018;1;CZECHIA;LK;82.409,29;5834
2018;1;DENMARK*;EK;223.764,30;13495
2018;1;ESTONIA;EE;14.131,86;1813
2018;1;FINLAND;EF;204.705,97;10875
2018;1;FRANCE;LF;1.615.818,48;70230
2018;1;GEORGIA;UG;26.979,99;1358
2018;1;GERMANY;ED;2.234.919,54;82826
2018;1;GREECE;LG;129.049,13;11377
2018;1;HUNGARY;LH;66.374,49;4415
2018;1;ICELAND;BI;41.921,38;1812
2018;1;IRELAND;EI;202.897,15;10115
2018;1;ITALY;LI;951.849,69;54167
2018;1;KOSOVO;BK;8.317,44;626
2018;1;LATVIA;EV;31.399,30;3033
2018;1;LITHUANIA;EY;26.721,87;2261
2018;1;LUXEMBOURG;EL;141.834,94;2774
2018;1;MALTA;LM;28.521,43;1783
2018;1;MOLDOVA, REPUBLIC OF;LU;13.452,11;962
2018;1;MONACO;LN;12,98;20
2018;1;MONTENEGRO;LY;5.036,97;602
2018;1;NETHERLANDS;EH;863.695,28;23367
2018;1;NORTH MACEDONIA;LW;9.377,08;689
2018;1;NORWAY*;EN;229.227,27;28176
2018;1;POLAND;EP;212.069,98;15533
2018;1;PORTUGAL*;LP;321.100,79;15148
2018;1;ROMANIA;LR;100.764,33;7389
2018;1;SERBIA;LY;27.750,74;2365
2018;1;SLOVAKIA;LZ;9.868,20;1072
2018;1;SLOVENIA;LJ;8.017,99;1271
2018;1;SPAIN;LE;1.080.461,50;51053
2018;1;SWEDEN;ES;269.917,32;21724
2018;1;SWITZERLAND;LS;455.931,77;20340
2018;1;TÜRKIYE;LT;1.045.189,58;49317
2018;1;UNITED KINGDOM*;EG;2.745.735,48;89923
2018;2;ALBANIA;LA;7.922,32;785
2018;2;ARMENIA;UD;14.935,91;744
2018;2;AUSTRIA;LO;173.503,43;12110
2018;2;BELGIUM;EB;313.810,21;11876
2018;2;BOSNIA AND HERZEGOVINA;LQ;5.376,78;497
2018;2;BULGARIA;LB;38.532,50;2470
2018;2;CANARY ISLANDS;GC;304.925,63;15588
2018;2;CROATIA;LD;17.366,08;2032
2018;2;CYPRUS;LC;43.110,86;1939
2018;2;CZECHIA;LK;75.623,11;5623
2018;2;DENMARK*;EK;208.547,01;13381
2018;2;ESTONIA;EE;12.985,66;1754
2018;2;FINLAND;EF;190.921,90;10294
2018;2;FRANCE;LF;1.455.503,04;65664
2018;2;GEORGIA;UG;23.197,02;1217
2018;2;GERMANY;ED;2.074.553,51;81834
2018;2;GREECE;LG;112.009,44;10131
2018;2;HUNGARY;LH;59.884,94;4018
2018;2;ICELAND;BI;34.089,93;1536
2018;2;IRELAND;EI;178.881,02;9247
2018;2;ITALY;LI;857.372,43;49678
2018;2;KOSOVO;BK;6.899,50;512
2018;2;LATVIA;EV;27.955,39;2718
2018;2;LITHUANIA;EY;23.650,90;2087
2018;2;LUXEMBOURG;EL;122.279,87;2595
2018;2;MALTA;LM;25.530,90;1613
2018;2;MOLDOVA, REPUBLIC OF;LU;11.221,84;834
2018;2;MONACO;LN;5,04;8
2018;2;MONTENEGRO;LY;4.281,81;513
2018;2;NETHERLANDS;EH;792.741,71;22749
2018;2;NORTH MACEDONIA;LW;8.191,41;595
2018;2;NORWAY*;EN;220.788,47;26796
2018;2;POLAND;EP;193.372,52;14582
2018;2;PORTUGAL*;LP;289.859,08;13804
2018;2;ROMANIA;LR;88.731,74;6764
2018;2;SERBIA;LY;24.223,06;2068
2018;2;SLOVAKIA;LZ;9.456,59;1073
2018;2;SLOVENIA;LJ;7.684,62;1150
2018;2;SPAIN;LE;999.565,46;49011
2018;2;SWEDEN;ES;252.529,57;21482
2018;2;SWITZERLAND;LS;412.620,01;19259
2018;2;TÜRKIYE;LT;948.256,29;44783
2018;2;UNITED KINGDOM*;EG;2.512.708,70;85994
2018;3;ALBANIA;LA;9.538,70;901
2018;3;ARMENIA;UD;17.177,48;892
2018;3;AUSTRIA;LO;211.090,37;14343
2018;3;BELGIUM;EB;370.645,10;13693
2018;3;BOSNIA AND HERZEGOVINA;LQ;7.345,19;654
2018;3;BULGARIA;LB;44.157,81;2929
2018;3;CANARY ISLANDS;GC;348.975,35;17884
2018;3;CROATIA;LD;24.067,98;2573
2018;3;CYPRUS;LC;61.116,60;2653
2018;3;CZECHIA;LK;92.755,44;6718
2018;3;DENMARK*;EK;241.559,54;15143
2018;3;ESTONIA;EE;17.086,65;1984
2018;3;FINLAND;EF;211.244,51;11479
2018;3;FRANCE;LF;1.682.596,17;77208
2018;3;GEORGIA;UG;31.776,92;1704
2018;3;GERMANY;ED;2.436.365,70;94482
2018;3;GREECE;LG;150.650,31;12771
2018;3;HUNGARY;LH;70.950,25;4757
2018;3;ICELAND;BI;46.411,63;2169
2018;3;IRELAND;EI;218.262,45;10558
2018;3;ITALY;LI;1.029.544,80;58545
2018;3;KOSOVO;BK;8.670,07;629
2018;3;LATVIA;EV;33.422,96;3221
2018;3;LIECHTENSTEIN;LS;0,53;1
2018;3;LITHUANIA;EY;28.674,76;2431
2018;3;LUXEMBOURG;EL;148.262,58;3022
2018;3;MALTA;LM;35.045,09;2152
2018;3;MOLDOVA, REPUBLIC OF;LU;12.960,38;986
2018;3;MONACO;LN;11,71;17
2018;3;MONTENEGRO;LY;5.552,86;647
2018;3;NETHERLANDS;EH;895.833,56;26058
2018;3;NORTH MACEDONIA;LW;9.499,90;711
2018;3;NORWAY*;EN;248.651,47;28902
2018;3;POLAND;EP;220.274,90;16681
2018;3;PORTUGAL*;LP;348.731,92;16522
2018;3;ROMANIA;LR;104.405,00;7811
2018;3;SERBIA;LY;28.915,80;2498
2018;3;SLOVAKIA;LZ;10.849,08;1223
2018;3;SLOVENIA;LJ;9.285,84;1414
2018;3;SPAIN;LE;1.229.996,94;59762
2018;3;SWEDEN;ES;294.287,74;24787
2018;3;SWITZERLAND;LS;466.533,18;21421
2018;3;TÜRKIYE;LT;1.105.694,13;51973
2018;3;UNITED KINGDOM*;EG;2.876.143,32;97246
2018;4;ALBANIA;LA;10.718,94;996
2018;4;ARMENIA;UD;19.852,30;1003
2018;4;AUSTRIA;LO;219.987,05;14359
2018;4;BELGIUM;EB;388.584,90;14587
2018;4;BOSNIA AND HERZEGOVINA;LQ;8.522,03;743
2018;4;BULGARIA;LB;49.022,53;3275
2018;4;CANARY ISLANDS;GC;302.096,49;16833
2018;4;CROATIA;LD;40.042,09;3787
2018;4;CYPRUS;LC;84.550,48;3473
2018;4;CZECHIA;LK;100.312,80;7290
2018;4;DENMARK*;EK;243.909,44;15954
2018;4;ESTONIA;EE;17.648,51;2067
2018;4;FINLAND;EF;195.797,63;11045
2018;4;FRANCE;LF;1.724.810,92;81366
2018;4;GEORGIA;UG;34.508,79;1843
2018;4;GERMANY;ED;2.481.399,01;99330
2018;4;GREECE;LG;242.328,15;17574
2018;4;HUNGARY;LH;78.574,91;5176
2018;4;ICELAND;BI;47.323,35;2114
2018;4;IRELAND;EI;261.551,12;12042
2018;4;ITALY;LI;1.164.916,50;65611
2018;4;KOSOVO;BK;10.007,55;716
2018;4;LATVIA;EV;36.332,75;3468
2018;4;LITHUANIA;EY;33.175,02;2640
2018;4;LUXEMBOURG;EL;142.772,60;3231
2018;4;MALTA;LM;43.016,87;2597
2018;4;MOLDOVA, REPUBLIC OF;LU;15.076,12;1113
2018;4;MONACO;LN;15,99;26
2018;4;MONTENEGRO;LY;8.061,56;819
2018;4;NETHERLANDS;EH;932.999,60;27698
2018;4;NORTH MACEDONIA;LW;10.367,69;754
2018;4;NORWAY*;EN;251.340,90;30954
2018;4;POLAND;EP;233.036,97;17725
2018;4;PORTUGAL*;LP;401.950,04;19176
2018;4;ROMANIA;LR;113.994,95;8373
2018;4;SERBIA;LY;32.545,78;2737
2018;4;SLOVAKIA;LZ;12.624,81;1337
2018;4;SLOVENIA;LJ;10.932,91;1604
2018;4;SPAIN;LE;1.436.794,31;70018
2018;4;SWEDEN;ES;276.132,12;25113
2018;4;SWITZERLAND;LS;470.289,48;21332
2018;4;TÜRKIYE;LT;1.203.288,42;55147
2018;4;UNITED KINGDOM*;EG;3.010.543,72;103775
2018;5;ALBANIA;LA;11.194,05;1022
2018;5;ARMENIA;UD;20.349,75;1011
2018;5;AUSTRIA;LO;235.070,18;15251
2018;5;BELGIUM;EB;406.920,29;15262
2018;5;BOSNIA AND HERZEGOVINA;LQ;7.657,86;738
2018;5;BULGARIA;LB;67.360,98;4226
2018;5;CANARY ISLANDS;GC;257.020,41;15849
2018;5;CROATIA;LD;69.209,20;5919
2018;5;CYPRUS;LC;112.792,27;4265
2018;5;CZECHIA;LK;115.998,62;7702
2018;5;DENMARK*;EK;266.660,24;17346
2018;5;ESTONIA;EE;20.686,14;2554
2018;5;FINLAND;EF;209.687,89;11575
2018;5;FRANCE;LF;1.867.808,82;87169
2018;5;GEORGIA;UG;38.552,74;1977
2018;5;GERMANY;ED;2.693.266,66;107020
2018;5;GREECE;LG;465.195,41;27180
2018;5;HUNGARY;LH;89.966,27;5490
2018;5;ICELAND;BI;67.860,85;2455
2018;5;IRELAND;EI;296.811,44;13370
2018;5;ITALY;LI;1.265.411,24;71988
2018;5;KOSOVO;BK;9.757,79;708
2018;5;LATVIA;EV;41.778,52;3835
2018;5;LITHUANIA;EY;37.236,46;3057
2018;5;LUXEMBOURG;EL;144.095,29;3378
2018;5;MALTA;LM;46.922,36;2851
2018;5;MOLDOVA, REPUBLIC OF;LU;16.599,51;1252
2018;5;MONACO;LN;23,86;39
2018;5;MONTENEGRO;LY;12.425,54;1126
2018;5;NETHERLANDS;EH;1.006.598,68;29566
2018;5;NORTH MACEDONIA;LW;10.664,73;779
2018;5;NORWAY*;EN;263.745,31;30902
2018;5;POLAND;EP;267.694,02;19548
2018;5;PORTUGAL*;LP;433.757,42;20689
2018;5;ROMANIA;LR;119.069,72;8868
2018;5;SERBIA;LY;34.513,41;2949
2018;5;SLOVAKIA;LZ;13.544,67;1473
2018;5;SLOVENIA;LJ;11.442,21;1651
2018;5;SPAIN;LE;1.601.844,37;79178
2018;5;SWEDEN;ES;286.821,05;25963
2018;5;SWITZERLAND;LS;473.108,65;22013
2018;5;TÜRKIYE;LT;1.374.150,15;59873
2018;5;UNITED KINGDOM*;EG;3.276.214,16;114620
2018;6;ALBANIA;LA;13.670,33;1157
2018;6;ARMENIA;UD;20.914,59;1031
2018;6;AUSTRIA;LO;249.031,37;15961
2018;6;BELGIUM;EB;407.400,81;15326
2018;6;BOSNIA AND HERZEGOVINA;LQ;10.641,09;830
2018;6;BULGARIA;LB;112.055,33;6421
2018;6;CANARY ISLANDS;GC;263.088,62;15943
2018;6;CROATIA;LD;89.148,99;7320
2018;6;CYPRUS;LC;122.561,36;4603
2018;6;CZECHIA;LK;143.742,37;9214
2018;6;DENMARK*;EK;283.484,88;17554
2018;6;ESTONIA;EE;19.951,32;2401
2018;6;FINLAND;EF;209.088,24;10870
2018;6;FRANCE;LF;1.934.246,21;91269
2018;6;GEORGIA;UG;45.052,76;2343
2018;6;GERMANY;ED;2.696.329,03;108536
2018;6;GREECE;LG;597.067,90;34953
2018;6;HUNGARY;LH;93.381,27;5636
2018;6;ICELAND;BI;91.130,23;2882
2018;6;IRELAND;EI;321.497,22;13898
2018;6;ITALY;LI;1.358.650,94;77120
2018;6;KOSOVO;BK;10.583,01;754
2018;6;LATVIA;EV;44.757,56;3863
2018;6;LITHUANIA;EY;38.063,68;3003
2018;6;LUXEMBOURG;EL;142.145,08;3411
2018;6;MALTA;LM;46.781,18;2876
2018;6;MOLDOVA, REPUBLIC OF;LU;19.728,58;1448
2018;6;MONACO;LN;44,42;68
2018;6;MONTENEGRO;LY;22.355,92;1712
2018;6;NETHERLANDS;EH;985.005,89;28849
2018;6;NORTH MACEDONIA;LW;12.162,70;893
2018;6;NORWAY*;EN;283.221,63;31425
2018;6;POLAND;EP;295.275,94;21151
2018;6;PORTUGAL*;LP;470.129,43;21421
2018;6;ROMANIA;LR;127.223,49;9165
2018;6;SERBIA;LY;38.464,42;3254
2018;6;SLOVAKIA;LZ;21.312,03;1889
2018;6;SLOVENIA;LJ;12.183,82;1655
2018;6;SPAIN;LE;1.728.399,41;84017
2018;6;SWEDEN;ES;289.926,92;23667
2018;6;SWITZERLAND;LS;487.119,10;22579
2018;6;TÜRKIYE;LT;1.483.262,15;65110
2018;6;UNITED KINGDOM*;EG;3.323.213,92;116264
2018;7;ALBANIA;LA;16.518,25;1377
2018;7;ARMENIA;UD;25.209,24;1229
2018;7;AUSTRIA;LO;262.270,03;16307
2018;7;BELGIUM;EB;448.035,90;16322
2018;7;BOSNIA AND HERZEGOVINA;LQ;15.889,26;1043
2018;7;BULGARIA;LB;130.963,63;7663
2018;7;CANARY ISLANDS;GC;289.434,73;17147
2018;7;CROATIA;LD;113.491,64;9282
2018;7;CYPRUS;LC;129.982,68;4926
2018;7;CZECHIA;LK;156.769,59;9335
2018;7;DENMARK*;EK;303.352,65;16568
2018;7;ESTONIA;EE;20.049,58;2375
2018;7;FINLAND;EF;214.014,46;10284
2018;7;FRANCE;LF;2.132.486,13;96938
2018;7;GEORGIA;UG;53.849,94;2723
2018;7;GERMANY;ED;2.835.892,42;111330
2018;7;GREECE;LG;691.738,54;41304
2018;7;HUNGARY;LH;100.990,14;6085
2018;7;ICELAND;BI;96.404,11;3129
2018;7;IRELAND;EI;332.935,06;14262
2018;7;ITALY;LI;1.476.013,60;85194
2018;7;KOSOVO;BK;14.223,53;978
2018;7;LATVIA;EV;44.274,89;3899
2018;7;LITHUANIA;EY;36.160,76;2996
2018;7;LUXEMBOURG;EL;143.430,02;3287
2018;7;MALTA;LM;49.448,11;3044
2018;7;MOLDOVA, REPUBLIC OF;LU;21.069,33;1528
2018;7;MONACO;LN;52,66;83
2018;7;MONTENEGRO;LY;26.385,09;2041
2018;7;NETHERLANDS;EH;1.043.044,56;29976
2018;7;NORTH MACEDONIA;LW;14.420,49;1052
2018;7;NORWAY*;EN;296.430,04;29242
2018;7;POLAND;EP;316.375,36;21683
2018;7;PORTUGAL*;LP;506.120,04;22944
2018;7;ROMANIA;LR;142.827,43;10109
2018;7;SERBIA;LY;46.082,94;3655
2018;7;SLOVAKIA;LZ;26.605,89;2153
2018;7;SLOVENIA;LJ;13.319,01;1752
2018;7;SPAIN;LE;1.868.976,92;90289
2018;7;SWEDEN;ES;296.011,17;21692
2018;7;SWITZERLAND;LS;523.718,36;23184
2018;7;TÜRKIYE;LT;1.624.956,64;71204
2018;7;UNITED KINGDOM*;EG;3.503.164,58;120480
2018;8;ALBANIA;LA;17.471,91;1440
2018;8;ARMENIA;UD;26.424,40;1271
2018;8;AUSTRIA;LO;265.128,44;16282
2018;8;BELGIUM;EB;445.181,86;15827
2018;8;BOSNIA AND HERZEGOVINA;LQ;16.570,19;1056
2018;8;BULGARIA;LB;127.418,12;7498
2018;8;CANARY ISLANDS;GC;293.409,71;17604
2018;8;CROATIA;LD;107.789,06;9005
2018;8;CYPRUS;LC;129.677,64;4991
2018;8;CZECHIA;LK;157.886,82;9377
2018;8;DENMARK*;EK;289.818,42;17193
2018;8;ESTONIA;EE;19.678,13;2306
2018;8;FINLAND;EF;213.699,37;11337
2018;8;FRANCE;LF;2.106.004,87;89382
2018;8;GEORGIA;UG;55.160,45;2744
2018;8;GERMANY;ED;2.836.180,10;109667
2018;8;GREECE;LG;690.712,23;41762
2018;8;HUNGARY;LH;104.064,99;6029
2018;8;ICELAND;BI;96.091,99;3175
2018;8;IRELAND;EI;326.396,93;13921
2018;8;ITALY;LI;1.478.662,66;83043
2018;8;KOSOVO;BK;15.180,99;1055
2018;8;LATVIA;EV;44.742,65;3999
2018;8;LITHUANIA;EY;36.080,49;2956
2018;8;LUXEMBOURG;EL;143.020,26;3134
2018;8;MALTA;LM;48.869,15;2962
2018;8;MOLDOVA, REPUBLIC OF;LU;21.228,83;1523
2018;8;MONACO;LN;57,03;83
2018;8;MONTENEGRO;LY;27.052,82;2105
2018;8;NETHERLANDS;EH;1.048.448,85;29512
2018;8;NORTH MACEDONIA;LW;14.757,63;1056
2018;8;NORWAY*;EN;288.819,67;31942
2018;8;POLAND;EP;320.713,13;21710
2018;8;PORTUGAL*;LP;504.867,85;23128
2018;8;ROMANIA;LR;143.783,88;10137
2018;8;SERBIA;LY;46.326,93;3676
2018;8;SLOVAKIA;LZ;26.129,90;2119
2018;8;SLOVENIA;LJ;13.216,67;1787
2018;8;SPAIN;LE;1.849.485,72;88203
2018;8;SWEDEN;ES;293.925,59;23653
2018;8;SWITZERLAND;LS;523.083,46;22567
2018;8;TÜRKIYE;LT;1.623.924,09;71157
2018;8;UNITED KINGDOM*;EG;3.503.786,87;119061
2018;9;ALBANIA;LA;14.805,19;1214
2018;9;ARMENIA;UD;21.717,65;1082
2018;9;AUSTRIA;LO;254.578,05;16176
2018;9;BELGIUM;EB;426.885,97;15320
2018;9;BOSNIA AND HERZEGOVINA;LQ;9.897,65;836
2018;9;BULGARIA;LB;96.174,15;5799
2018;9;CANARY ISLANDS;GC;271.256,40;16365
2018;9;CROATIA;LD;89.693,96;7323
2018;9;CYPRUS;LC;122.455,01;4626
2018;9;CZECHIA;LK;151.067,61;9181
2018;9;DENMARK*;EK;273.745,85;17093
2018;9;ESTONIA;EE;19.112,35;2272
2018;9;FINLAND;EF;209.521,71;11907
2018;9;FRANCE;LF;1.953.725,82;91232
2018;9;GEORGIA;UG;46.283,74;2374
2018;9;GERMANY;ED;2.775.447,21;111533
2018;9;GREECE;LG;596.746,79;35231
2018;9;HUNGARY;LH;97.934,14;5752
2018;9;ICELAND;BI;84.205,31;2613
2018;9;IRELAND;EI;316.818,85;13489
2018;9;ITALY;LI;1.384.327,85;78621
2018;9;KOSOVO;BK;10.672,68;757
2018;9;LATVIA;EV;42.649,40;3807
2018;9;LITHUANIA;EY;35.546,56;2814
2018;9;LUXEMBOURG;EL;146.423,24;3333
2018;9;MALTA;LM;46.973,59;2814
2018;9;MOLDOVA, REPUBLIC OF;LU;18.723,99;1363
2018;9;MONACO;LN;38,87;57
2018;9;MONTENEGRO;LY;21.513,74;1631
2018;9;NETHERLANDS;EH;995.645,47;28930
2018;9;NORTH MACEDONIA;LW;13.405,45;962
2018;9;NORWAY*;EN;270.763,18;31432
2018;9;POLAND;EP;300.041,45;21175
2018;9;PORTUGAL*;LP;477.835,33;21626
2018;9;ROMANIA;LR;135.268,23;9598
2018;9;SERBIA;LY;40.456,92;3320
2018;9;SLOVAKIA;LZ;21.773,41;1925
2018;9;SLOVENIA;LJ;12.139,11;1625
2018;9;SPAIN;LE;1.744.963,68;83824
2018;9;SWEDEN;ES;287.376,54;25382
2018;9;SWITZERLAND;LS;496.593,99;22251
2018;9;TÜRKIYE;LT;1.499.138,82;65211
2018;9;UNITED KINGDOM*;EG;3.329.222,19;115014
2018;10;ALBANIA;LA;10.587,33;956
2018;10;ARMENIA;UD;20.932,49;1070
2018;10;AUSTRIA;LO;249.767,68;16021
2018;10;BELGIUM;EB;417.046,82;14839
2018;10;BOSNIA AND HERZEGOVINA;LQ;7.344,21;733
2018;10;BULGARIA;LB;51.921,25;3495
2018;10;CANARY ISLANDS;GC;318.535,11;17565
2018;10;CROATIA;LD;61.343,32;5177
2018;10;CYPRUS;LC;110.918,44;4238
2018;10;CZECHIA;LK;120.060,22;7748
2018;10;DENMARK*;EK;271.738,70;17069
2018;10;ESTONIA;EE;19.532,06;2324
2018;10;FINLAND;EF;216.269,31;11764
2018;10;FRANCE;LF;1.909.668,06;87865
2018;10;GEORGIA;UG;40.735,47;2058
2018;10;GERMANY;ED;2.807.945,44;113586
2018;10;GREECE;LG;411.717,89;25290
2018;10;HUNGARY;LH;93.539,67;5560
2018;10;ICELAND;BI;69.600,51;2482
2018;10;IRELAND;EI;303.928,01;13053
2018;10;ITALY;LI;1.279.218,12;71981
2018;10;KOSOVO;BK;9.688,91;702
2018;10;LATVIA;EV;42.188,88;3768
2018;10;LITHUANIA;EY;35.750,28;2836
2018;10;LUXEMBOURG;EL;148.561,06;3365
2018;10;MALTA;LM;45.951,79;2726
2018;10;MOLDOVA, REPUBLIC OF;LU;15.332,52;1175
2018;10;MONACO;LN;19,37;32
2018;10;MONTENEGRO;LY;9.349,30;953
2018;10;NETHERLANDS;EH;1.003.050,86;29411
2018;10;NORTH MACEDONIA;LW;10.709,20;786
2018;10;NORWAY*;EN;286.372,45;33273
2018;10;POLAND;EP;261.921,84;19399
2018;10;PORTUGAL*;LP;445.057,86;20543
2018;10;ROMANIA;LR;123.414,90;9080
2018;10;SERBIA;LY;35.370,77;2995
2018;10;SLOVAKIA;LZ;13.636,83;1507
2018;10;SLOVENIA;LJ;10.878,66;1580
2018;10;SPAIN;LE;1.652.746,04;78854
2018;10;SWEDEN;ES;284.688,22;25968
2018;10;SWITZERLAND;LS;507.498,58;22131
2018;10;TÜRKIYE;LT;1.403.950,47;60629
2018;10;UNITED KINGDOM*;EG;3.275.204,96;113007
2018;11;ALBANIA;LA;9.841,87;884
2018;11;ARMENIA;UD;18.138,54;954
2018;11;AUSTRIA;LO;213.997,49;14312
2018;11;BELGIUM;EB;393.658,12;13370
2018;11;BOSNIA AND HERZEGOVINA;LQ;5.580,72;600
2018;11;BULGARIA;LB;39.683,87;2743
2018;11;CANARY ISLANDS;GC;339.775,54;17813
2018;11;CROATIA;LD;22.081,89;2526
2018;11;CYPRUS;LC;62.707,27;2552
2018;11;CZECHIA;LK;92.550,50;6447
2018;11;DENMARK*;EK;231.765,61;14968
2018;11;ESTONIA;EE;16.580,91;2046
2018;11;FINLAND;EF;205.090,81;11305
2018;11;FRANCE;LF;1.658.453,34;73352
2018;11;GEORGIA;UG;36.117,11;1790
2018;11;GERMANY;ED;2.436.494,34;96869
2018;11;GREECE;LG;155.343,11;13626
2018;11;HUNGARY;LH;76.855,08;4886
2018;11;ICELAND;BI;48.107,74;1955
2018;11;IRELAND;EI;237.609,22;10840
2018;11;ITALY;LI;1.033.092,87;58283
2018;11;KOSOVO;BK;8.678,92;645
2018;11;LATVIA;EV;35.032,58;3187
2018;11;LITHUANIA;EY;28.899,77;2420
2018;11;LUXEMBOURG;EL;162.563,16;3027
2018;11;MALTA;LM;33.932,46;2105
2018;11;MOLDOVA, REPUBLIC OF;LU;12.388,15;977
2018;11;MONACO;LN;13,48;20
2018;11;MONTENEGRO;LY;5.230,58;613
2018;11;NETHERLANDS;EH;861.615,57;24416
2018;11;NORTH MACEDONIA;LW;8.589,70;645
2018;11;NORWAY*;EN;260.308,04;30741
2018;11;POLAND;EP;226.197,26;16627
2018;11;PORTUGAL*;LP;348.713,08;16140
2018;11;ROMANIA;LR;105.529,21;7939
2018;11;SERBIA;LY;28.942,17;2501
2018;11;SLOVAKIA;LZ;11.418,65;1289
2018;11;SLOVENIA;LJ;8.034,61;1275
2018;11;SPAIN;LE;1.212.080,10;57964
2018;11;SWEDEN;ES;256.464,80;23472
2018;11;SWITZERLAND;LS;436.715,58;18630
2018;11;TÜRKIYE;LT;1.063.273,72;47392
2018;11;UNITED KINGDOM*;EG;2.772.753,47;92889
2018;12;ALBANIA;LA;10.977,57;989
2018;12;ARMENIA;UD;20.026,11;1042
2018;12;AUSTRIA;LO;222.340,73;14073
2018;12;BELGIUM;EB;384.556,28;12652
2018;12;BOSNIA AND HERZEGOVINA;LQ;6.042,60;596
2018;12;BULGARIA;LB;43.686,59;2828
2018;12;CANARY ISLANDS;GC;357.263,46;18308
2018;12;CROATIA;LD;18.897,74;2270
2018;12;CYPRUS;LC;49.859,41;2154
2018;12;CZECHIA;LK;92.495,28;6210
2018;12;DENMARK*;EK;226.448,67;13093
2018;12;ESTONIA;EE;15.621,66;1838
2018;12;FINLAND;EF;230.067,22;11293
2018;12;FRANCE;LF;1.722.219,65;72342
2018;12;GEORGIA;UG;34.627,28;1748
2018;12;GERMANY;ED;2.369.153,33;88042
2018;12;GREECE;LG;145.895,08;13058
2018;12;HUNGARY;LH;76.367,48;4797
2018;12;ICELAND;BI;41.848,47;1774
2018;12;IRELAND;EI;234.396,41;10724
2018;12;ITALY;LI;1.060.084,18;58285
2018;12;KOSOVO;BK;9.965,66;736
2018;12;LATVIA;EV;35.197,76;3182
2018;12;LIECHTENSTEIN;LS;0,51;1
2018;12;LITHUANIA;EY;28.596,94;2310
2018;12;LUXEMBOURG;EL;153.451,78;2830
2018;12;MALTA;LM;32.145,97;2061
2018;12;MOLDOVA, REPUBLIC OF;LU;13.018,44;966
2018;12;MONACO;LN;11,72;20
2018;12;MONTENEGRO;LY;5.270,30;630
2018;12;NETHERLANDS;EH;876.671,22;23404
2018;12;NORTH MACEDONIA;LW;9.399,90;700
2018;12;NORWAY*;EN;230.043,88;26296
2018;12;POLAND;EP;225.082,78;16173
2018;12;PORTUGAL*;LP;359.009,26;16454
2018;12;ROMANIA;LR;107.609,47;7675
2018;12;SERBIA;LY;31.594,50;2563
2018;12;SLOVAKIA;LZ;11.333,27;1159
2018;12;SLOVENIA;LJ;8.423,65;1249
2018;12;SPAIN;LE;1.233.630,30;56535
2018;12;SWEDEN;ES;258.929,90;20272
2018;12;SWITZERLAND;LS;469.141,92;19909
2018;12;TÜRKIYE;LT;1.061.085,13;46967
2018;12;UNITED KINGDOM*;EG;2.864.753,91;91881
2019;1;ALBANIA;LA;10.895,62;987
2019;1;ARMENIA;UD;18.597,14;979
2019;1;AUSTRIA;LO;219.503,13;13748
2019;1;BELGIUM;EB;370.107,00;12627
2019;1;BOSNIA AND HERZEGOVINA;LQ;5.776,51;583
2019;1;BULGARIA;LB;43.230,83;2795
2019;1;CANARY ISLANDS;GC;339.365,97;17644
2019;1;CROATIA;LD;18.135,72;2331
2019;1;CYPRUS;LC;46.901,07;2039
2019;1;CZECHIA;LK;84.870,84;5688
2019;1;DENMARK*;EK;236.863,74;13594
2019;1;ESTONIA;EE;15.412,01;1895
2019;1;FINLAND;EF;219.417,60;11253
2019;1;FRANCE;LF;1.683.623,70;70305
2019;1;GEORGIA;UG;34.488,04;1716
